run,branch,epoch,step,group,bucket,count,mean_entropy,mean_margin,mean_ptrue
nogram,bigram,4,1340,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,4,1340,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,4,1340,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,4,1340,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,4,1340,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,4,1340,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,4,1340,seen,f0,0,0.0,0.0,0.0
nogram,bigram,4,1340,seen,f1,12905,3.028310572566726,0.32030043599629865,0.2852412615616485
nogram,bigram,4,1340,seen,f16-63,74658,3.2937858571086207,0.2931288162782701,0.2606375379451487
nogram,bigram,4,1340,seen,f2-3,16563,3.082962360008911,0.3139437652066326,0.2793169239019943
nogram,bigram,4,1340,seen,f256+,294237,3.5672468833782323,0.2626187748001017,0.22503794232100782
nogram,bigram,4,1340,seen,f4-7,20656,3.1337993198459406,0.3084398957929649,0.2754118275761069
nogram,bigram,4,1340,seen,f64-255,119379,3.341418795532677,0.29258729691116553,0.25916973640000635
nogram,bigram,4,1340,seen,f8-15,26025,3.160402438367077,0.30722215540538916,0.2758002591946199
nogram,bigram,5,1680,novel,f0,25401,2.826619158799915,0.3480097264699891,0.3077756916696746
nogram,bigram,5,1680,novel,f1,0,0.0,0.0,0.0
nogram,bigram,5,1680,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,5,1680,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,5,1680,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,5,1680,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,5,1680,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,5,1680,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,5,1680,seen,f0,0,0.0,0.0,0.0
nogram,bigram,5,1680,seen,f1,12905,2.858495228366272,0.3424010004471527,0.3017424884376765
nogram,bigram,5,1680,seen,f16-63,74658,3.104422047984059,0.31502202175053745,0.2787495681018654
nogram,bigram,5,1680,seen,f2-3,16563,2.910070986192693,0.33346230390250603,0.29476523361530577
nogram,bigram,5,1680,seen,f256+,294237,3.384992183166034,0.27971775499429635,0.2386908160545573
nogram,bigram,5,1680,seen,f4-7,20656,2.963325497361521,0.3273840355893343,0.290797634958093
nogram,bigram,5,1680,seen,f64-255,119379,3.144508054491987,0.3135434205322907,0.27703611179150156
nogram,bigram,5,1680,seen,f8-15,26025,2.9877305701113617,0.32636614546569837,0.2922909037048683
nogram,bigram,6,2020,novel,f0,25401,2.7424959434751432,0.3588705703943999,0.3164093899717935
nogram,bigram,6,2020,novel,f1,0,0.0,0.0,0.0
nogram,bigram,6,2020,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,6,2020,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,6,2020,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,6,2020,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,6,2020,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,6,2020,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,6,2020,seen,f0,0,0.0,0.0,0.0
nogram,bigram,6,2020,seen,f1,12905,2.7810043427355495,0.35078116099644957,0.30989486712020753
nogram,bigram,6,2020,seen,f16-63,74658,3.031150015485115,0.32354222607859673,0.2865431285275077
nogram,bigram,6,2020,seen,f2-3,16563,2.8223139272911326,0.3460771402180256,0.3043729616677339
nogram,bigram,6,2020,seen,f256+,294237,3.3212490985059318,0.28618365695688863,0.24426229800382526
nogram,bigram,6,2020,seen,f4-7,20656,2.8746699392059365,0.33766382567884434,0.2997123829955575
nogram,bigram,6,2020,seen,f64-255,119379,3.073715702412243,0.32195456589336086,0.28462482103396863
nogram,bigram,6,2020,seen,f8-15,26025,2.9041271893533005,0.3375346409803208,0.3013989801318201
nogram,bigram,7,2350,novel,f0,25401,2.66357301218043,0.3682995525110905,0.3193135855121541
nogram,bigram,7,2350,novel,f1,0,0.0,0.0,0.0
nogram,bigram,7,2350,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,7,2350,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,7,2350,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,7,2350,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,7,2350,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,7,2350,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,7,2350,seen,f0,0,0.0,0.0,0.0
nogram,bigram,7,2350,seen,f1,12905,2.6939449511990814,0.3616642532172313,0.3152584238833962
nogram,bigram,7,2350,seen,f16-63,74658,2.935472723142711,0.33336932857079354,0.29225295448577726
nogram,bigram,7,2350,seen,f2-3,16563,2.746641879365363,0.35470235153785523,0.30939107641827573
nogram,bigram,7,2350,seen,f256+,294237,3.2183762012021577,0.29547241008959246,0.24976123749570506
nogram,bigram,7,2350,seen,f4-7,20656,2.7968588489632418,0.34677522412332107,0.30537404827308534
nogram,bigram,7,2350,seen,f64-255,119379,2.97296392951036,0.33120575316105155,0.2903894063269811
nogram,bigram,7,2350,seen,f8-15,26025,2.8142437962532463,0.3473892756764429,0.3061217483101334
nogram,bigram,8,2690,novel,f0,25401,2.580616568378914,0.378407000584901,0.325040836924842
nogram,bigram,8,2690,novel,f1,0,0.0,0.0,0.0
nogram,bigram,8,2690,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,8,2690,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,8,2690,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,8,2690,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,8,2690,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,8,2690,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,8,2690,seen,f0,0,0.0,0.0,0.0
nogram,bigram,8,2690,seen,f1,12905,2.617188156747459,0.37129911986785497,0.3196915191874856
nogram,bigram,8,2690,seen,f16-63,74658,2.8745911831645654,0.34032644011417723,0.29699958673339777
nogram,bigram,8,2690,seen,f2-3,16563,2.670479738410253,0.3629344667015135,0.31468552018892454
nogram,bigram,8,2690,seen,f256+,294237,3.1891523426425263,0.29938456262320057,0.25263261716798047
nogram,bigram,8,2690,seen,f4-7,20656,2.7265513595813453,0.3546259005183042,0.31069959701974625
nogram,bigram,8,2690,seen,f64-255,119379,2.9098867134893722,0.33967863463195447,0.29566074009823157
nogram,bigram,8,2690,seen,f8-15,26025,2.750602975080529,0.35560252681209936,0.3105087409907885
nogram,bigram,9,3030,novel,f0,25401,2.614729230087967,0.37486842277195703,0.3218110959667476
nogram,bigram,9,3030,novel,f1,0,0.0,0.0,0.0
nogram,bigram,9,3030,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,9,3030,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,9,3030,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,9,3030,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,9,3030,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,9,3030,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,9,3030,seen,f0,0,0.0,0.0,0.0
nogram,bigram,9,3030,seen,f1,12905,2.642021393938238,0.3682980564448525,0.31889374864954323
nogram,bigram,9,3030,seen,f16-63,74658,2.8822569249822223,0.34136513060457996,0.2972023363964681
nogram,bigram,9,3030,seen,f2-3,16563,2.6820724763450223,0.3632902357929039,0.3143950434787178
nogram,bigram,9,3030,seen,f256+,294237,3.193221630522637,0.29961520251297685,0.251690345374008
nogram,bigram,9,3030,seen,f4-7,20656,2.7466238341367744,0.35386521560190454,0.30965488561353566
nogram,bigram,9,3030,seen,f64-255,119379,2.9219709325012233,0.33930872575851806,0.29444404557849263
nogram,bigram,9,3030,seen,f8-15,26025,2.759916769765661,0.35516857332393426,0.3105740067708898
nogram,bigram,10,3370,novel,f0,25401,2.4793227229809185,0.38727701230533473,0.3258713141445609
nogram,bigram,10,3370,novel,f1,0,0.0,0.0,0.0
nogram,bigram,10,3370,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,10,3370,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,10,3370,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,10,3370,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,10,3370,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,10,3370,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,10,3370,seen,f0,0,0.0,0.0,0.0
nogram,bigram,10,3370,seen,f1,12905,2.5076929896701823,0.3813437900601582,0.32339744946850973
nogram,bigram,10,3370,seen,f16-63,74658,2.7526696551504286,0.35076438848032476,0.30162530175229496
nogram,bigram,10,3370,seen,f2-3,16563,2.55472700382887,0.3744719848660909,0.31720537953091377
nogram,bigram,10,3370,seen,f256+,294237,3.058729440861511,0.30806740642414177,0.25581886549565747
nogram,bigram,10,3370,seen,f4-7,20656,2.6176637598170513,0.36332726354063666,0.31393132836300053
nogram,bigram,10,3370,seen,f64-255,119379,2.793220085111003,0.3494148903942937,0.2995232128312555
nogram,bigram,10,3370,seen,f8-15,26025,2.6354435614426315,0.36571025598862217,0.31570565539358353
nogram,bigram,11,3700,novel,f0,25401,2.502601960005683,0.3882789743664859,0.32660719491540824
nogram,bigram,11,3700,novel,f1,0,0.0,0.0,0.0
nogram,bigram,11,3700,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,11,3700,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,11,3700,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,11,3700,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,11,3700,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,11,3700,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,11,3700,seen,f0,0,0.0,0.0,0.0
nogram,bigram,11,3700,seen,f1,12905,2.532214759077247,0.38205494785703736,0.3238505521675047
nogram,bigram,11,3700,seen,f16-63,74658,2.7627706425140457,0.352919924671536,0.3017269711422457
nogram,bigram,11,3700,seen,f2-3,16563,2.5811591667985407,0.37565802580911506,0.31711216102437956
nogram,bigram,11,3700,seen,f256+,294237,3.070435792199907,0.31214380302394545,0.25704900821086124
nogram,bigram,11,3700,seen,f4-7,20656,2.6283201770748614,0.36856780597125993,0.31443611973035857
nogram,bigram,11,3700,seen,f64-255,119379,2.8039915032024707,0.35084078410259384,0.29914330416012336
nogram,bigram,11,3700,seen,f8-15,26025,2.6400749094910014,0.36944070165395365,0.3161052779069467
nogram,bigram,12,4040,novel,f0,25401,2.3873841725304694,0.39438869150810174,0.3254113802357855
nogram,bigram,12,4040,novel,f1,0,0.0,0.0,0.0
nogram,bigram,12,4040,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,12,4040,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,12,4040,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,12,4040,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,12,4040,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,12,4040,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,12,4040,seen,f0,0,0.0,0.0,0.0
nogram,bigram,12,4040,seen,f1,12905,2.419127261418697,0.3863702396650397,0.3218858550288069
nogram,bigram,12,4040,seen,f16-63,74658,2.64535018514934,0.36055152966292375,0.304427453819881
nogram,bigram,12,4040,seen,f2-3,16563,2.461284858615242,0.38263788501607393,0.3163402727943282
nogram,bigram,12,4040,seen,f256+,294237,2.9653462914689945,0.3165055971000916,0.2587951034291171
nogram,bigram,12,4040,seen,f4-7,20656,2.510677480820875,0.37510246268106917,0.3170737290445069
nogram,bigram,12,4040,seen,f64-255,119379,2.6862872810961185,0.35775763323156756,0.30174698199204053
nogram,bigram,12,4040,seen,f8-15,26025,2.531553363670479,0.3749321092344556,0.3176366642957005
nogram,bigram,13,4380,novel,f0,25401,2.432703825184416,0.39772261270667986,0.3264231452152183
nogram,bigram,13,4380,novel,f1,0,0.0,0.0,0.0
nogram,bigram,13,4380,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,13,4380,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,13,4380,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,13,4380,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,13,4380,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,13,4380,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,13,4380,seen,f0,0,0.0,0.0,0.0
nogram,bigram,13,4380,seen,f1,12905,2.4599067338109784,0.39045477042415605,0.32350960372215515
nogram,bigram,13,4380,seen,f16-63,74658,2.703612033664199,0.3600924466652287,0.3024797848242457
nogram,bigram,13,4380,seen,f2-3,16563,2.5036454048196792,0.3860040192194798,0.3192107323775602
nogram,bigram,13,4380,seen,f256+,294237,3.0319885943715925,0.31445459157179206,0.2566779445219743
nogram,bigram,13,4380,seen,f4-7,20656,2.5615254121059507,0.3750146493337519,0.31619806874148104
nogram,bigram,13,4380,seen,f64-255,119379,2.7559398531290635,0.3558623161165455,0.2994367495419112
nogram,bigram,13,4380,seen,f8-15,26025,2.5812148352874704,0.3754306005086753,0.3176423418067889
nogram,bigram,14,4710,novel,f0,25401,2.2931360945488533,0.40796766354712716,0.32946065164386856
nogram,bigram,14,4710,novel,f1,0,0.0,0.0,0.0
nogram,bigram,14,4710,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,14,4710,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,14,4710,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,14,4710,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,14,4710,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,14,4710,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,14,4710,seen,f0,0,0.0,0.0,0.0
nogram,bigram,14,4710,seen,f1,12905,2.3305033869358582,0.4000537180960617,0.3250451916685396
nogram,bigram,14,4710,seen,f16-63,74658,2.5701426276618298,0.3690590760890154,0.30557945590022134
nogram,bigram,14,4710,seen,f2-3,16563,2.3733289651077016,0.39283003873256267,0.3221338961465262
nogram,bigram,14,4710,seen,f256+,294237,2.880344238295972,0.3250114338387164,0.26062907757850834
nogram,bigram,14,4710,seen,f4-7,20656,2.424090751979396,0.385971125328461,0.31965724003387497
nogram,bigram,14,4710,seen,f64-255,119379,2.608052919447204,0.3668494503892999,0.3033129962824234
nogram,bigram,14,4710,seen,f8-15,26025,2.447053313771181,0.3861351086903546,0.3202691488738618
nogram,bigram,15,5050,novel,f0,25401,2.3101199450507646,0.40904701991134107,0.329639480085373
nogram,bigram,15,5050,novel,f1,0,0.0,0.0,0.0
nogram,bigram,15,5050,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,15,5050,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,15,5050,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,15,5050,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,15,5050,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,15,5050,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,15,5050,seen,f0,0,0.0,0.0,0.0
nogram,bigram,15,5050,seen,f1,12905,2.3452743145370376,0.4024282668754372,0.32414936156468144
nogram,bigram,15,5050,seen,f16-63,74658,2.5936389931142827,0.37056482457379064,0.30625195661394977
nogram,bigram,15,5050,seen,f2-3,16563,2.393523934413695,0.39461488640944037,0.3212000192113951
nogram,bigram,15,5050,seen,f256+,294237,2.933694724070049,0.32370744383837874,0.2599256858807927
nogram,bigram,15,5050,seen,f4-7,20656,2.446243396334161,0.38749867303500357,0.31785436538547013
nogram,bigram,15,5050,seen,f64-255,119379,2.636310987021434,0.368046951930358,0.3033522828496477
nogram,bigram,15,5050,seen,f8-15,26025,2.471658008216303,0.38641562860147755,0.32012766205756416
nogram,bigram,16,5390,novel,f0,25401,2.3244584874578593,0.4013282084948797,0.32175184872427964
nogram,bigram,16,5390,novel,f1,0,0.0,0.0,0.0
nogram,bigram,16,5390,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,16,5390,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,16,5390,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,16,5390,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,16,5390,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,16,5390,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,16,5390,seen,f0,0,0.0,0.0,0.0
nogram,bigram,16,5390,seen,f1,12905,2.359008201112829,0.3915938688870065,0.3182609319169349
nogram,bigram,16,5390,seen,f16-63,74658,2.595170060550279,0.3648085031572237,0.3015180761423585
nogram,bigram,16,5390,seen,f2-3,16563,2.3978334765200997,0.38750687582909876,0.3143726787760466
nogram,bigram,16,5390,seen,f256+,294237,2.932081827351639,0.31920105874862703,0.2558580138910871
nogram,bigram,16,5390,seen,f4-7,20656,2.451657820075357,0.3808827637501352,0.3128209800117758
nogram,bigram,16,5390,seen,f64-255,119379,2.634568271229966,0.36233411663708903,0.29903699264640093
nogram,bigram,16,5390,seen,f8-15,26025,2.4725944061659844,0.38232790913307585,0.31601051145506537
nogram,bigram,17,5720,novel,f0,25401,2.2542362090147994,0.41397432947906715,0.32628091189367203
nogram,bigram,17,5720,novel,f1,0,0.0,0.0,0.0
nogram,bigram,17,5720,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,17,5720,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,17,5720,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,17,5720,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,17,5720,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,17,5720,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,17,5720,seen,f0,0,0.0,0.0,0.0
nogram,bigram,17,5720,seen,f1,12905,2.279285316951708,0.40681714752370746,0.32470941733767594
nogram,bigram,17,5720,seen,f16-63,74658,2.5330725509780168,0.3749598447228349,0.305168180956008
nogram,bigram,17,5720,seen,f2-3,16563,2.3327867365132096,0.39936218288460185,0.3196243623723852
nogram,bigram,17,5720,seen,f256+,294237,2.8661881461681773,0.32880435451849904,0.2599383964595115
nogram,bigram,17,5720,seen,f4-7,20656,2.386962533563981,0.3913677237439799,0.31625902738056727
nogram,bigram,17,5720,seen,f64-255,119379,2.580317072387389,0.3714503474412839,0.3023361875116312
nogram,bigram,17,5720,seen,f8-15,26025,2.4096887135394263,0.3909772554580319,0.3197470359131796
nogram,bigram,18,6060,novel,f0,25401,2.214450024402869,0.4191489620295926,0.32779796228083635
nogram,bigram,18,6060,novel,f1,0,0.0,0.0,0.0
nogram,bigram,18,6060,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,18,6060,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,18,6060,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,18,6060,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,18,6060,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,18,6060,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,18,6060,seen,f0,0,0.0,0.0,0.0
nogram,bigram,18,6060,seen,f1,12905,2.249236603550153,0.4101000204496158,0.32507681559482526
nogram,bigram,18,6060,seen,f16-63,74658,2.5158191135196324,0.3765228676488368,0.30494080858519695
nogram,bigram,18,6060,seen,f2-3,16563,2.3181529608145675,0.399465690741747,0.31819212897458105
nogram,bigram,18,6060,seen,f256+,294237,2.845550966050671,0.32993396084516674,0.2594200324896353
nogram,bigram,18,6060,seen,f4-7,20656,2.3764065525188633,0.39241742270444624,0.31678866711127274
nogram,bigram,18,6060,seen,f64-255,119379,2.553382445637441,0.3739104434071718,0.30247382750475327
nogram,bigram,18,6060,seen,f8-15,26025,2.3879931846641025,0.39437197893102877,0.320416869171457
nogram,bigram,19,6400,novel,f0,25401,2.2471194394525695,0.4139435293479905,0.32316178433446463
nogram,bigram,19,6400,novel,f1,0,0.0,0.0,0.0
nogram,bigram,19,6400,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,19,6400,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,19,6400,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,19,6400,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,19,6400,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,19,6400,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,19,6400,seen,f0,0,0.0,0.0,0.0
nogram,bigram,19,6400,seen,f1,12905,2.2781742914625323,0.404418601868519,0.32020674922150977
nogram,bigram,19,6400,seen,f16-63,74658,2.539015326146156,0.37232832954147893,0.30289795256299074
nogram,bigram,19,6400,seen,f2-3,16563,2.340347463856141,0.39703288620543303,0.3146723251600703
nogram,bigram,19,6400,seen,f256+,294237,2.882628317958807,0.3258009065932639,0.2569564407852052
nogram,bigram,19,6400,seen,f4-7,20656,2.393863304270689,0.3873015597197,0.31392756098288666
nogram,bigram,19,6400,seen,f64-255,119379,2.580684076424255,0.37001174765880407,0.2996389548460559
nogram,bigram,19,6400,seen,f8-15,26025,2.406072610593951,0.39167979408749787,0.31860050093833664
nogram,bigram,20,6740,novel,f0,25401,2.125089354495275,0.42889610553319213,0.32748944039234945
nogram,bigram,20,6740,novel,f1,0,0.0,0.0,0.0
nogram,bigram,20,6740,novel,f16-63,0,0.0,0.0,0.0
nogram,bigram,20,6740,novel,f2-3,0,0.0,0.0,0.0
nogram,bigram,20,6740,novel,f256+,0,0.0,0.0,0.0
nogram,bigram,20,6740,novel,f4-7,0,0.0,0.0,0.0
nogram,bigram,20,6740,novel,f64-255,0,0.0,0.0,0.0
nogram,bigram,20,6740,novel,f8-15,0,0.0,0.0,0.0
nogram,bigram,20,6740,seen,f0,0,0.0,0.0,0.0
nogram,bigram,20,6740,seen,f1,12905,2.162896438655727,0.41926159870827767,0.3256792258031576
nogram,bigram,20,6740,seen,f16-63,74658,2.414092983630089,0.38611552016804346,0.3072837437951029
nogram,bigram,20,6740,seen,f2-3,16563,2.223976048634657,0.41057420719175636,0.3202065196253088
nogram,bigram,20,6740,seen,f256+,294237,2.7404100288088973,0.33995805950667496,0.2617743334990773
nogram,bigram,20,6740,seen,f4-7,20656,2.2708174566841297,0.4015353006684264,0.31839894762387727
nogram,bigram,20,6740,seen,f64-255,119379,2.4519383017940273,0.38396561425129316,0.3042230803228058
nogram,bigram,20,6740,seen,f8-15,26025,2.3018422103793017,0.40063805692499066,0.321243490896798
nogram,trigram,1,330,novel,f0,184590,4.939011067095561,0.10808301309844717,0.07920420466346034
nogram,trigram,1,330,novel,f1,0,0.0,0.0,0.0
nogram,trigram,1,330,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,1,330,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,1,330,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,1,330,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,1,330,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,1,330,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,1,330,seen,f0,0,0.0,0.0,0.0
nogram,trigram,1,330,seen,f1,49598,5.0691469593996095,0.10011325830478525,0.07417191098455453
nogram,trigram,1,330,seen,f16-63,91057,5.364087555473375,0.08551277186262862,0.06118729530662783
nogram,trigram,1,330,seen,f2-3,49885,5.142736267596349,0.09662414292485744,0.07011938079063701
nogram,trigram,1,330,seen,f256+,51298,5.357795412926264,0.09698000861014432,0.07281638459411124
nogram,trigram,1,330,seen,f4-7,49336,5.1876272899614415,0.0958085135317754,0.07004223657012985
nogram,trigram,1,330,seen,f64-255,65211,5.449407826774393,0.08212462240868681,0.05769214716049918
nogram,trigram,1,330,seen,f8-15,48849,5.2533479114754105,0.09258913403797632,0.06742645386874044
nogram,trigram,2,670,novel,f0,184590,4.146778329895937,0.17972403592120775,0.14593642231896262
nogram,trigram,2,670,novel,f1,0,0.0,0.0,0.0
nogram,trigram,2,670,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,2,670,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,2,670,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,2,670,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,2,670,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,2,670,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,2,670,seen,f0,0,0.0,0.0,0.0
nogram,trigram,2,670,seen,f1,49598,4.239840201071495,0.17152793579812411,0.1411094719670414
nogram,trigram,2,670,seen,f16-63,91057,4.478355829624539,0.1573935541920267,0.12703861759744864
nogram,trigram,2,670,seen,f2-3,49885,4.3046448604151415,0.16650132072753993,0.13594063608421414
nogram,trigram,2,670,seen,f256+,51298,4.3595417874602225,0.18186843629988242,0.14902489588619283
nogram,trigram,2,670,seen,f4-7,49336,4.347514449092054,0.1645669624762995,0.13371038799302545
nogram,trigram,2,670,seen,f64-255,65211,4.527184899654399,0.156870814029035,0.1257065902885072
nogram,trigram,2,670,seen,f8-15,48849,4.3986539888822795,0.1624508124851054,0.13190212922842784
nogram,trigram,3,1010,novel,f0,184590,3.437784096255891,0.2753331910991619,0.23785609844257483
nogram,trigram,3,1010,novel,f1,0,0.0,0.0,0.0
nogram,trigram,3,1010,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,3,1010,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,3,1010,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,3,1010,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,3,1010,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,3,1010,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,3,1010,seen,f0,0,0.0,0.0,0.0
nogram,trigram,3,1010,seen,f1,49598,3.523007312677224,0.2655096658936779,0.23020340827192745
nogram,trigram,3,1010,seen,f16-63,91057,3.7150286220676967,0.24888239981758406,0.21261814130168988
nogram,trigram,3,1010,seen,f2-3,49885,3.579150291469984,0.2595235376920967,0.22410689257377495
nogram,trigram,3,1010,seen,f256+,51298,3.6829041715946698,0.24890670294353198,0.21103033586590472
nogram,trigram,3,1010,seen,f4-7,49336,3.626301011598428,0.25585497265638735,0.2191338926428014
nogram,trigram,3,1010,seen,f64-255,65211,3.7209196211009705,0.251029934473951,0.21276472612699143
nogram,trigram,3,1010,seen,f8-15,48849,3.6451486259730985,0.25673456928205085,0.2212869104669217
nogram,trigram,4,1340,novel,f0,184590,3.268532679824382,0.29663573222097006,0.25980051906030055
nogram,trigram,4,1340,novel,f1,0,0.0,0.0,0.0
nogram,trigram,4,1340,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,4,1340,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,4,1340,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,4,1340,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,4,1340,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,4,1340,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,4,1340,seen,f0,0,0.0,0.0,0.0
nogram,trigram,4,1340,seen,f1,49598,3.345805217670435,0.2858750351654409,0.25152673243272494
nogram,trigram,4,1340,seen,f16-63,91057,3.521343115766505,0.2704292930071582,0.2362706795711696
nogram,trigram,4,1340,seen,f2-3,49885,3.3987443531339983,0.28060534508607426,0.24663625025193894
nogram,trigram,4,1340,seen,f256+,51298,3.5125055088613486,0.26346907342749504,0.22771818145605127
nogram,trigram,4,1340,seen,f4-7,49336,3.443641629505595,0.2767503602255309,0.24152781592165762
