host,run_id,steps,seed,final_gap,final_train_loss,final_val_loss,path,sha256
3602,s1v5_128_v_tbl_bi1_R104000_fixed,1000,42,0.28799134492874146,3.3243770599365234,3.612368404865265,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R104000_fixed/summary.json,6be3efcf7cf816255d7bae2857219449bfe9080505057554f0c19602f20ec506
3602,s1v5_128_v_tbl_bi1_R362000_fixed,1000,42,0.757142961025238,3.123140573501587,3.880283534526825,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R362000_fixed/summary.json,924b84a0014d7f56ace585336242433efb71a9bc347d73453b9c8027ba7b24f8
3602,nglab1x_y_v5_fixed,2000,42,3.6398621797561646,1.814354419708252,5.4542165994644165,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_y_v5_fixed/summary.json,68f2c90b7c52c3a3592e16c46edc5213ebb7ffec978b6955e3b8764f7f29ecbd
3602,mixv5_tri_replay_3pass_fixed,1011,42,2.4737963676452637,4.224300861358643,6.698097229003906,/tmp/ngram_gap_remote_summaries_all2/3602/mixv5_tri_replay_3pass_fixed/summary.json,4a8079ef42965c0603a3d82dcbec2d958bf136cd9e99eceb7de6bbd2f71dd9a9
3602,optv5c_sgd_m0_s2p0_fixed,1000,42,0.07797366380691528,3.8803927898406982,3.9583664536476135,/tmp/ngram_gap_remote_summaries_all2/3602/optv5c_sgd_m0_s2p0_fixed/summary.json,ac0c6d124d30b70d4f272a86366246412457dda143fcc0acf3d71154ef6be111
3602,mixv5_tri_mixed_3pass_fixed,1011,42,2.288026213645935,4.18097448348999,6.469000697135925,/tmp/ngram_gap_remote_summaries_all2/3602/mixv5_tri_mixed_3pass_fixed/summary.json,f7c788174e77cd09f57b82c0e14b38593dc8e8920164c8b5bda8d4f8fb8e5076
3602,optv5f_rms_b0999_s32p0_fixed,1000,42,2.5336861610412598,2.679442882537842,5.213129043579102,/tmp/ngram_gap_remote_summaries_all2/3602/optv5f_rms_b0999_s32p0_fixed/summary.json,dcd8d9f305c76b18403417fbf609f320a067f6c6ace75da40339c171a72c50fe
3602,causalv5m_mask_low_le8_e1_fixed,1000,42,0.7645596265792847,3.354645252227783,4.119204878807068,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m_mask_low_le8_e1_fixed/summary.json,42f50fda678a5486d9bb9c17d1cf70033ebf85aa3b28f3ff50f3b0cbd87d4e1f
3602,optv5_rms_b0995_s3p0_fixed,1000,42,1.9430071115493774,2.7534375190734863,4.696444630622864,/tmp/ngram_gap_remote_summaries_all2/3602/optv5_rms_b0995_s3p0_fixed/summary.json,c94cb8db078bd0a32164e223e5a9d52a2d47c48a51a3122f8241701586813f76
3602,optv5c_adamw_b099_s2p0_fixed,1000,42,1.50221848487854,2.9033517837524414,4.4055702686309814,/tmp/ngram_gap_remote_summaries_all2/3602/optv5c_adamw_b099_s2p0_fixed/summary.json,d4dcfe977319c04dbf9d520c23f670ae0d4bdc933fbf243cce37abc8644b2baf
3602,s1v5_128_v_ep_bi_0p5xL4_3ep_fixed,504,42,1.3609025478363037,3.3046772480010986,4.665579795837402,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_ep_bi_0p5xL4_3ep_fixed/summary.json,9b6c2945cd579c5b8d7d44d9db59703724dd65e1b32c2fa16ddaff38f48c3f8b
3602,optv5c_rms_b099_s2p0_fixed,100,42,0.007625460624694824,6.233121395111084,6.240746855735779,/tmp/ngram_gap_remote_summaries_all2/3602/optv5c_rms_b099_s2p0_fixed/summary.json,59e837e82b472d74e4f48f41a3d18b8e3cf7a0ffeee950456b91453004c54f9b
3602,s1v5_128_v_ep_bi_0p125xL4_3ep_fixed,126,42,-0.0002162456512451172,5.925310134887695,5.92509388923645,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_ep_bi_0p125xL4_3ep_fixed/summary.json,fd27a2d964375c51a033bdcb229e3f9bed6969feeefb7a45497e60d7fe43fa2b
3602,s1v5_128_v_tbl_bi1_R30000_fixed,1000,42,0.12142246961593628,3.4264652729034424,3.5478877425193787,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R30000_fixed/summary.json,eddd456126be42668dad7babbd4dcb59cadb7e3aa401589363c3d22d7277580b
3602,nglab8x_input_v5_freq10_fixed,2000,42,-0.07547372579574585,3.23028826713562,3.1548145413398743,/tmp/ngram_gap_remote_summaries_all2/3602/nglab8x_input_v5_freq10_fixed/summary.json,238da10c43180c4e73527d3d38a1377762773e5cae9ec99c343ca8d196f621a4
3602,nglab2x_input_v5_freq10_fixed,2000,42,1.1924521327018738,2.603914499282837,3.7963666319847107,/tmp/ngram_gap_remote_summaries_all2/3602/nglab2x_input_v5_freq10_fixed/summary.json,191999a5b74909f95a4fce31ce8a84f268299090b2405199e8a2e352470b83ea
3602,causalv5m2_mask_high_t6400_e1_fixed,1000,42,2.7311688661575317,2.5976037979125977,5.328772664070129,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m2_mask_high_t6400_e1_fixed/summary.json,3154f75d603c973cd7d80651470c7be848c3e19a17afe9e5fef10c788ee53060
3602,optv5_rms_b0995_s2p0_s43_2000_fixed,2000,43,5.890522301197052,0.8771924376487732,6.767714738845825,/tmp/ngram_gap_remote_summaries_all2/3602/optv5_rms_b0995_s2p0_s43_2000_fixed/summary.json,4d2a20cb6314fac2b69046c60163dd703673eef87d3a903b318faba76d0d0a4e
3602,optv5c_rms_b099_s0p5_fixed,1000,42,0.4646296501159668,3.5214035511016846,3.9860332012176514,/tmp/ngram_gap_remote_summaries_all2/3602/optv5c_rms_b099_s0p5_fixed/summary.json,89ef505069290dc887b16adf2e21dbd8d53a277c616db8ef636bb4ef1eb8b88c
3602,s1v5_128_tri_masklow_ctl_fixed,1000,42,2.4859275817871094,4.190515995025635,6.676443576812744,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_tri_masklow_ctl_fixed/summary.json,29e4d1e9f44b10f60b41393a263ce38a397b89294b8f700f557d458712534186
3602,s1v5_128_tri_masklowf1_e1_fixed,1000,42,1.0234135389328003,3.8341243267059326,4.857537865638733,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_tri_masklowf1_e1_fixed/summary.json,0c0279c81806003cafc2f5fb9dcd427825f9e5a9c99e92a98a7b2d7c3b9390f4
3602,nglab1x_input_v3_fixed,2000,42,5.384955525398254,1.572961449623108,6.957916975021362,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_input_v3_fixed/summary.json,29d638dddcc7923c57697db5438a51764060760fd0dcd2c005f2bdb2f1bc077e
3602,optv5_rms_b098_s2p0_curve_fixed,1000,42,1.402898907661438,2.9497687816619873,4.352667689323425,/tmp/ngram_gap_remote_summaries_all2/3602/optv5_rms_b098_s2p0_curve_fixed/summary.json,e08f984ba63f8e54b5976bfcbad533a5bcb180a16b0d3d383cd78e37f37bbe24
3602,nglab1x_v_v5_s43_fixed,2000,43,2.8806499242782593,1.911978006362915,4.792627930641174,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_v_v5_s43_fixed/summary.json,5456f0e559a3511a481a27a962a9d2484bd19186f73bb6e9fa41db5baeb7e968
3602,netv5_v_lastep_128x_fixed,2000,42,0.1873449683189392,3.1672871112823486,3.354632079601288,/tmp/ngram_gap_remote_summaries_all2/3602/netv5_v_lastep_128x_fixed/summary.json,96c38999efb46f7210e42bb0a1fa7127ac1105c0efd6bf78bd69bddb19b624b1
3602,causalv5m3_hash_reseed_e2e3_fixed,2022,42,2.881350517272949,2.1763055324554443,5.0576560497283936,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m3_hash_reseed_e2e3_fixed/summary.json,6dcd8076c636b076428e01ed2c930a599bbf19d0cdab5e7eeb6a4efe34d339d9
3602,causalv5m2_mask_high_t800_e1_fixed,1000,42,2.78353750705719,2.800626516342163,5.584164023399353,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m2_mask_high_t800_e1_fixed/summary.json,79c04cae54a727f1320827a5883c3b46c2924661ba190ca71b4154d04ae2ab73
3602,nglab1_5x_input_v5_freq10_fixed,2000,42,2.517154812812805,2.0809805393218994,4.598135352134705,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1_5x_input_v5_freq10_fixed/summary.json,071318f0b3608d44bf950dc64e126390dda6508849f0c6158118834ab0c865b7
3602,s1v5_128_v_tbl_bi1_R22_fixed,1000,42,0.02259528636932373,3.54824161529541,3.570836901664734,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R22_fixed/summary.json,f2637133ccbf08a25cc3f892abcd5e51ce5cfd6f569bb61c1571759778112b15
3602,ctbl_dim192_input_v5_128x_fixed,1000,42,1.4576430320739746,3.085264205932617,4.542907238006592,/tmp/ngram_gap_remote_summaries_all2/3602/ctbl_dim192_input_v5_128x_fixed/summary.json,8b0865f76f3cc827c7fff2f4189c9643a9dd3da94d5db8378e2a9b7317bdd58e
3602,s1v5_128_v_tbl_bi1_R2_fixed,1000,42,0.02160269021987915,3.544135570526123,3.565738260746002,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R2_fixed/summary.json,5edc06af7dfd4940ed12d14d643aa411343fb159f467d5577073c5ff587ba659
3602,blrabs_nogram_lr0p00006_tlr0p0768_3k_fixed,3000,42,0.039668500423431396,3.7062110900878906,3.745879590511322,/tmp/ngram_gap_remote_summaries_all2/3602/blrabs_nogram_lr0p00006_tlr0p0768_3k_fixed/summary.json,9ca70aa4d76b0ea562feede8c7cc31fac0424f7fa825c610de40222196190f3a
3602,optv5d_rms_b0995_s8p0_fixed,1000,42,2.4288660287857056,2.683087110519409,5.111953139305115,/tmp/ngram_gap_remote_summaries_all2/3602/optv5d_rms_b0995_s8p0_fixed/summary.json,d15d6f48e4741edcddc0a5fa8517e5f6a618503e53d98733ac4b181fef6c3bea
3602,ctbl_dim12_input_v5_128x_fixed,1000,42,0.17976433038711548,3.7022409439086914,3.882005274295807,/tmp/ngram_gap_remote_summaries_all2/3602/ctbl_dim12_input_v5_128x_fixed/summary.json,b2f741ba45acefebf5f914647d9a8131590ae84c8a4e39d6d54dd4162c2ce649
3602,s1v5_128_v_tbl_bi1_R22000_fixed,1000,42,0.08938354253768921,3.4474546909332275,3.5368382334709167,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R22000_fixed/summary.json,aa2ec86cb3b819083e19a788baf276a4cb283c933ce865169af99baaf4e77bf9
3602,optv5f_rms_b099_s64p0_fixed,1000,42,2.7055678367614746,2.572253465652466,5.27782130241394,/tmp/ngram_gap_remote_summaries_all2/3602/optv5f_rms_b099_s64p0_fixed/summary.json,c2437fa97ebeb0d20b1cca794c14f6fa8e90862ea039e91dc6ed5195be581734
3602,s1v5_128_y_ep_bi_0p6667xL4_3ep_fixed,672,42,0.9158085584640503,3.409674644470215,4.325483202934265,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_y_ep_bi_0p6667xL4_3ep_fixed/summary.json,284365a4131a9bb4e9ef56a50e5bbea662273948a9ddc9e277de0b86bdff5e0f
3602,nglab1x_v_v3_fixed,2000,42,5.918762624263763,0.9427163004875183,6.861478924751282,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_v_v3_fixed/summary.json,9961a6e64fe1720ae202f29c22ce0a363aa62224b8462d147e88aec0998d5cff
3602,s1v5_128_v_tbl_bi1_R1000_fixed,1000,42,0.036611080169677734,3.5871708393096924,3.62378191947937,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R1000_fixed/summary.json,9944343598f6348e9c7f8303af49c39c7bdbf6fffa1facb758ac2380771968a7
3602,s1v5_128_v_tbl_bi1_R16000_fixed,1000,42,0.09300094842910767,3.4807443618774414,3.573745310306549,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R16000_fixed/summary.json,32c3b572c35d11fe709ad44b6494c32286da54b3c5fd6ef907b08543a34a69ca
3602,causalv5m2_mask_high_t3200_e1_fixed,1000,42,2.7521098852157593,2.6058590412139893,5.3579689264297485,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m2_mask_high_t3200_e1_fixed/summary.json,0bdec840d6c726a13a2541cf66ff0beeb8b05ab4c919ffb1fa391a85030053e7
3602,netv5_v_masklowf8_e0_128x_fixed,2000,42,4.651264786720276,1.3678070306777954,6.019071817398071,/tmp/ngram_gap_remote_summaries_all2/3602/netv5_v_masklowf8_e0_128x_fixed/summary.json,6ef3804e4686d969804d574c8aea1cd67f3f9e9c8ec617d7ccbeddc3482b4b7d
3602,netv5_y_masklowf8_e0_128x_fixed,2000,42,2.3582706451416016,2.224104166030884,4.582374811172485,/tmp/ngram_gap_remote_summaries_all2/3602/netv5_y_masklowf8_e0_128x_fixed/summary.json,dc0d363edb0b019d627e20fac9f5ac50ee2e1ba578b7116e9fe4fbfb2cbe0ce8
3602,s1v5_128_v_ep_bi_0p1667xL4_3ep_fixed,168,42,0.09298217296600342,5.033699035644531,5.126681208610535,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_ep_bi_0p1667xL4_3ep_fixed/summary.json,ff851d5fdd55749e81231556d21e791941116a666a130d0811b1e73c80e2b90a
3602,causalv5m_mask_high_t2_e1_128x_fixed,1000,42,1.9286597967147827,4.271073818206787,6.19973361492157,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m_mask_high_t2_e1_128x_fixed/summary.json,3367a9af018fa6f2ceca2793679d340eac63d1b985a6d74f7341a55197a14458
3602,causalv5m2_mask_high_t5_e1_fixed,1000,42,2.022766590118408,4.362411022186279,6.3851776123046875,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m2_mask_high_t5_e1_fixed/summary.json,b94171ec48f12ade1b2320d74b1128462bb2482270b1e1168e04a2ef3cb13949
3602,nglab1x_reset_e1_v5_fixed,1000,42,0.7085720896720886,3.3104074001312256,4.018979489803314,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_reset_e1_v5_fixed/summary.json,d7aa4112de29179bd55db884eb6d592859c3f67c4ed7722d237562ad79e04ff2
3602,nglab1x_nogram_v5_fixed,2000,42,0.24510812759399414,3.080035448074341,3.325143575668335,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_nogram_v5_fixed/summary.json,9da347cbc52b94bccb310c4fbfa70b9e39b0fb3ed8e5785a53c5b129e1ae3c0b
3602,blrv5_nogram_lr0p0001_fixed,1000,42,0.03546702861785889,4.65313196182251,4.688598990440369,/tmp/ngram_gap_remote_summaries_all2/3602/blrv5_nogram_lr0p0001_fixed/summary.json,396340f3f2cc56742a63899f4bd3cfeb5dde8c023cf748cc67548db4131096e7
3602,s1v5_128_v_tbl_bi1_R4642_fixed,1000,42,0.04380190372467041,3.5529134273529053,3.5967153310775757,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R4642_fixed/summary.json,e20e0efd0c9f5e67212b0f097e92644bfcccb4aa31f5bbb3903989e3ac959691
3602,causalv5m_mask_high_t5_e1_128x_fixed,1000,42,2.167295813560486,4.281881332397461,6.449177145957947,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m_mask_high_t5_e1_128x_fixed/summary.json,a92f71c5c39c82a4f0f9755d010ff3623e4162c2f02a794a11cb3b6ed4637549
3602,s1v5_128_y_ep_bi_0p25xL4_3ep_fixed,252,42,1.464194893836975,3.734286069869995,5.19848096370697,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_y_ep_bi_0p25xL4_3ep_fixed/summary.json,08edd0aae22debf586e145a1f7ac515593a3316f95202b96883ecc29d7213a0a
3602,nglab1x_input_v5_fixed,2000,42,5.741355895996094,0.8932331800460815,6.634589076042175,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_input_v5_fixed/summary.json,5f998c98a8d9be020f5912b524b17ee1de5266c070c9fe48b37a3ce352b835e1
3602,nglab1x_nogram_v5_s44_fixed,2000,44,0.2533668279647827,3.073143482208252,3.3265103101730347,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_nogram_v5_s44_fixed/summary.json,83bb403b20ba2aa55415943a35686879221b88ced6e454b4878e229d7ebcf24e
3602,blrabs_input_lr0p00006_tlr0p0768_3k_fixed,3000,42,4.064900517463684,1.956889271736145,6.021789789199829,/tmp/ngram_gap_remote_summaries_all2/3602/blrabs_input_lr0p00006_tlr0p0768_3k_fixed/summary.json,97a7f3da94a9c0b7bffd1427011db18035a0042899e5d4f37638d7b660229b90
3602,s1v5_128_v_ep_bi_0p6667xL4_3ep_fixed,672,42,1.3053253889083862,3.135211944580078,4.440537333488464,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_ep_bi_0p6667xL4_3ep_fixed/summary.json,c104fa9e96eb59425a29a6e7e357bb923098fe822905252c75742b8c1fab5615
3602,s1v5_128_v_ep_bi_1p0xL4_3ep_fixed,1011,42,1.3967797756195068,2.8675742149353027,4.26435399055481,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_ep_bi_1p0xL4_3ep_fixed/summary.json,ccd75400a6cd0b4aec1cd771b00b7950e18e1ad9c6cccc3631d6d1647537d76b
3602,causalv5m_mask_high_t1_e1_128x_fixed,1000,42,1.7567576169967651,4.214796543121338,5.971554160118103,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m_mask_high_t1_e1_128x_fixed/summary.json,68d8329f38e8c60b1164eaf76aa09cfe2c80e626e282e17ed2d639fa8e3f9b45
3602,s1v5_128_v_tbl_bi1_R1259000_fixed,1000,42,1.6899852752685547,2.6988823413848877,4.388867616653442,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R1259000_fixed/summary.json,cec2e6f3d20e7a9e2b08db9bacc0d6bc01666a305e1e6ce637b162f51affd7bd
3602,optv5f_rms_b0999_s128p0_fixed,1000,42,2.6126511096954346,2.6482315063476562,5.260882616043091,/tmp/ngram_gap_remote_summaries_all2/3602/optv5f_rms_b0999_s128p0_fixed/summary.json,bb29253353de79f4e8288657acdbb9e6ddec8d054dedbf85990863da68057044
3602,s1v5_128_v_ep_bi_0p25xL4_3ep_fixed,252,42,0.6581587791442871,4.225854396820068,4.8840131759643555,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_ep_bi_0p25xL4_3ep_fixed/summary.json,1ed9a98d01fe2f2353ce92f72f30716c6f1ab5954c481f3faaffc4e8f6575e6a
3602,optv5_rms_b099_s1p0_fixed,1000,42,0.8607478141784668,3.2457382678985596,4.106486082077026,/tmp/ngram_gap_remote_summaries_all2/3602/optv5_rms_b099_s1p0_fixed/summary.json,d0b4cb55d4d3c62c2b04ddebf088832f1f0d1321db1e2d16fe5d83328876f548
3602,ctbl_dim768_input_v5_128x_fixed,1000,42,2.7422826290130615,2.5299298763275146,5.272212505340576,/tmp/ngram_gap_remote_summaries_all2/3602/ctbl_dim768_input_v5_128x_fixed/summary.json,3296e9f7d4af097d2ef6dacc2ca37dd29a9cf22cb893e5637a88cea65133e85e
3602,optv5c_adamw_b099_s2p0_s44_fixed,1000,44,1.5325733423233032,2.873598098754883,4.406171441078186,/tmp/ngram_gap_remote_summaries_all2/3602/optv5c_adamw_b099_s2p0_s44_fixed/summary.json,caaf6354a5e635be99212b91f06c45b35dfa4719675f21268b56c8af5cddb615
3602,s1v5_128_y_ep_bi_0p1667xL4_3ep_fixed,168,42,1.5567007064819336,3.8929665088653564,5.44966721534729,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_y_ep_bi_0p1667xL4_3ep_fixed/summary.json,ff13c512560410757345e41cb38d489da37f8e8c67fdcf27951e7cfa0a6073f0
3602,s1v5_128_v_tbl_bi1_R142000_fixed,1000,42,0.3820335268974304,3.270805835723877,3.6528393626213074,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R142000_fixed/summary.json,e43215ad9c92fd8bbd2157f5e3e3df5bef607b43c7647c8e3dbb9ba43de359c4
3602,nglab5x_input_v5_128x_freq10_fixed,2000,42,0.3552113175392151,3.3903720378875732,3.7455833554267883,/tmp/ngram_gap_remote_summaries_all2/3602/nglab5x_input_v5_128x_freq10_fixed/summary.json,e142d348d7355380638cdcc9a618bc02f8ad03b844bd3dd4e89b5ec232779adb
3602,optv5c_sgd_m0_s128x_fixed,1000,42,0.04722869396209717,3.8353755474090576,3.882604241371155,/tmp/ngram_gap_remote_summaries_all2/3602/optv5c_sgd_m0_s128x_fixed/summary.json,5580931ca86a6efd9191fecce181a343c42e7660645b22b3d226761723077f60
3602,causalv5m3_none_2022_fixed,2022,42,5.7331074476242065,1.21834135055542,6.9514487981796265,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m3_none_2022_fixed/summary.json,4f3e3d1c0a71c207aec0856a43c7902d848b5307e8292813371421bf9d68a86e
3602,nglab1x_freeze_backbone_e1_v5_fixed,1000,42,0.8341412544250488,3.73301362991333,4.567154884338379,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_freeze_backbone_e1_v5_fixed/summary.json,59bbff2a7f6b5bdaa1024da117269b7e3dd3e817fceb4a607b7281d26a851f8e
3602,nglab1x_v_v5_fixed,2000,42,2.013824224472046,2.212705373764038,4.226529598236084,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_v_v5_fixed/summary.json,ecca6ec3ba98ea291e4b941e4076db0026730e5cc1ad9ac6d6ad8f85d1cd1714
3602,optv5d_rms_b095_s8p0_fixed,1000,42,2.2283788919448853,2.733438491821289,4.961817383766174,/tmp/ngram_gap_remote_summaries_all2/3602/optv5d_rms_b095_s8p0_fixed/summary.json,f99715ddabc431bd5cf5d88bbf1b5f48f8d8710696ece5180314fbea6d4529ad
3602,causalv5m3_wd0_fixed,2022,42,5.832902193069458,1.1680973768234253,7.000999569892883,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m3_wd0_fixed/summary.json,d252c0e16370da0e6b8526bd5b37b7886506486dc3f880071e106abe00f634ba
3602,s1v5_128_v_tbl_bi1_R265000_fixed,1000,42,0.7145499587059021,3.137775182723999,3.852325141429901,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R265000_fixed/summary.json,00d38a57a6b74953f4062e6a6a8f80e770c5e8075cde764abd4bc84f4129356f
3602,optv5c_rms_s128x_fixed,1000,42,2.7273985147476196,2.5333545207977295,5.260753035545349,/tmp/ngram_gap_remote_summaries_all2/3602/optv5c_rms_s128x_fixed/summary.json,3778ed502aaa437a0ccf5270bd922d244495345594e3319198a03c6aeebf2cb3
3602,s1v5_128_v_tbl_bi1_R922000_fixed,1000,42,1.3174418210983276,2.8653290271759033,4.182770848274231,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R922000_fixed/summary.json,ba89af58361515220edadbca2892683478cdedd47b7e4902bbbb07fb959a9173
3602,s1v5_128_v_tbl_bi1_R76000_fixed,1000,42,0.2286614179611206,3.354174852371216,3.5828362703323364,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R76000_fixed/summary.json,f853ddd0e6ddd922083f32f42f446d95a35faa7bb7ab31dbec9df74e06126c10
3602,s1v5_128_y_ep_bi_2p0xL4_3ep_fixed,2022,42,2.3803142309188843,2.271791696548462,4.652105927467346,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_y_ep_bi_2p0xL4_3ep_fixed/summary.json,e18f01f477ff73e3b132a207fa497e93986fab4bf31c31ecb4de7ab13ab42dfd
3602,nglab1x_nogram_v3_fixed,2000,42,0.231550931930542,3.019618034362793,3.251168966293335,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_nogram_v3_fixed/summary.json,fbaf624b754f47404176d112140e799ebf9b8f5acbe3004cc75420b9aa06ac38
3602,ffqv5_freeze_table_e2_10ep_fixed,3370,42,6.399116396903992,1.0543619394302368,7.4534783363342285,/tmp/ngram_gap_remote_summaries_all2/3602/ffqv5_freeze_table_e2_10ep_fixed/summary.json,95432a2413ba51a1634a2895cbd1f4b528af63b30453f50ff9fd5977c428f045
3602,nglab0_25x_input_v2_fixed,2000,42,16.29821140691638,0.049358535557985306,16.347569942474365,/tmp/ngram_gap_remote_summaries_all2/3602/nglab0_25x_input_v2_fixed/summary.json,33d6d361a01543482505ff6dd50f7201d1b4fe34a54bd0756295480ea4aac52b
3602,s1v5_128_v_tbl_bi1_R194000_fixed,1000,42,0.4521346688270569,3.2849512100219727,3.7370858788490295,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R194000_fixed/summary.json,d9def508d790409e100e2f8eb6a2afd6796a086c4b8d8470a2cc078733888f63
3602,s1v5_128_v_tbl_bi1_R1_fixed,1000,42,0.020186305046081543,3.55940842628479,3.5795947313308716,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_tbl_bi1_R1_fixed/summary.json,1c7d320178daa53090b081919e218044980816955c18f59186d77a86b4834aad
3602,causalv5m2_mask_high_t1600_e1_fixed,1000,42,2.75995934009552,2.701673746109009,5.461633086204529,/tmp/ngram_gap_remote_summaries_all2/3602/causalv5m2_mask_high_t1600_e1_fixed/summary.json,4f590a5c30c8d4b4fee53f5b6a4a86890f6cc9310975722ded0c357f8d1d3e94
3602,blrv5_input_lr0p0040_fixed,1000,42,2.29496693611145,3.1102709770202637,5.405237913131714,/tmp/ngram_gap_remote_summaries_all2/3602/blrv5_input_lr0p0040_fixed/summary.json,2a105ec040ce7aaa309891c25b499786d87a1741822282bf996beddf1acd76d6
3602,optv5c_rms_b095_s2p0_fixed,1000,42,1.2391035556793213,3.0190820693969727,4.258185625076294,/tmp/ngram_gap_remote_summaries_all2/3602/optv5c_rms_b095_s2p0_fixed/summary.json,1fea587384b159ba1521c3d98724266cb02a6f1c734d5e379a9eac9768f2d54a
3602,nglab1x_v_v2_fixed,2000,42,6.125416934490204,0.9414857029914856,7.0669026374816895,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_v_v2_fixed/summary.json,86f0e590624c14cee66b10c5922f4ae14126d080c986fab8a88702679ac6d25c
3602,s1v5_128_y_ep_bi_1p25xL4_3ep_fixed,1263,42,1.2702995538711548,2.9039230346679688,4.1742225885391235,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_y_ep_bi_1p25xL4_3ep_fixed/summary.json,b54b8b9f20e7ec3f4ab0f8c40f9c3f121cdbba59674a01f49bf1a11b3b17bf21
3602,s1v5_128_v_ep_bi_1p25xL4_3ep_fixed,1263,42,2.3724870681762695,2.28501296043396,4.6575000286102295,/tmp/ngram_gap_remote_summaries_all2/3602/s1v5_128_v_ep_bi_1p25xL4_3ep_fixed/summary.json,9c2a564439f1ec7a4a83c7c21df305ad895f093aa434e39b381bfc72e4fd8b67
3602,optv5_rms_b099_s3p0_fixed,1000,42,1.9042699337005615,2.764427661895752,4.6686975955963135,/tmp/ngram_gap_remote_summaries_all2/3602/optv5_rms_b099_s3p0_fixed/summary.json,daf72b68accd6c60d597590e1b0085a50339de09913a08bafd0127b99d1f4d9c
3602,nglab0_75x_input_v2_fixed,2000,42,3.3426055908203125,2.3476192951202393,5.690224885940552,/tmp/ngram_gap_remote_summaries_all2/3602/nglab0_75x_input_v2_fixed/summary.json,aa8ea3cbe4f11dc96cf40219dd918ce1431720da692ada47cc9a85158d3d0413
3602,nglab1x_nogram_v4_fixed,2000,42,0.010688066482543945,6.439652442932129,6.450340509414673,/tmp/ngram_gap_remote_summaries_all2/3602/nglab1x_nogram_v4_fixed/summary.json,d539098c22361b68052fc08774bde5ce8f42f4bcbee1528fb9f02cca8695fc7e
